Match Runs,Match SR,Total Runs,Total Balls,Ave,Career SR,HS,NO,0,50,100,Opposition,Ground,match_id,player_id,m1,m2,m3,m4,m5
9.0,39.13,924.0,1226,35.88,76.10,90.0,8,3,5,0,Australia,Sydney,2802,44932,90.0,10.0,36.0,71.0,35.0
60.0,142.85,933.0,1268,38.19,78.31,90.0,8,3,5,0,Australia,Perth,2808,44932,10.0,36.0,71.0,35.0,9.0
15.0,45.45,993.0,1301,37.33,77.47,90.0,9,3,6,0,Australia,Durban,2832,44932,36.0,71.0,35.0,9.0,60.0
11.0,57.89,1008.0,1320,37.74,77.19,90.0,9,3,6,0,Australia,Centurion,2834,44932,71.0,35.0,9.0,60.0,15.0
32.0,123.07,1019.0,1346,37.53,78.08,90.0,10,3,6,0,Australia,Cape Town,2839,44932,35.0,9.0,60.0,15.0,11.0
40.0,160.00,1051.0,1371,37.62,79.57,90.0,10,3,6,0,Australia,Port Elizabeth,2840,44932,9.0,60.0,15.0,11.0,32.0
3.0,37.50,1091.0,1379,36.46,79.33,90.0,10,3,6,0,Australia,Johannesburg,2841,44932,60.0,15.0,11.0,32.0,40.0
0.0,0.00,1094.0,1380,35.29,79.27,90.0,10,3,6,0,Sri Lanka,Centurion,2893,44932,15.0,11.0,32.0,40.0,3.0
11.0,84.61,1094.0,1393,34.53,79.32,90.0,10,4,6,0,New Zealand,Centurion,2895,44932,11.0,32.0,40.0,3.0,0.0
24.0,72.72,1105.0,1426,34.21,79.17,90.0,10,4,6,0,England,Centurion,2900,44932,32.0,40.0,3.0,0.0,11.0
111.0,127.58,1129.0,1513,37.57,81.95,111.0,10,4,6,0,Zimbabwe,Centurion,2928,44932,40.0,3.0,0.0,11.0,24.0
41.0,87.23,1240.0,1560,37.67,82.11,111.0,11,4,6,1,England,Centurion,2929,44932,3.0,0.0,11.0,24.0,111.0
6.0,40.00,1281.0,1575,36.77,81.71,111.0,11,4,6,1,England,Cape Town,2930,44932,0.0,11.0,24.0,111.0,41.0
6.0,60.00,1287.0,1585,35.91,81.57,111.0,11,4,6,1,England,Port Elizabeth,2931,44932,11.0,24.0,111.0,41.0,6.0
0.0,0.00,1293.0,1586,34.94,81.52,111.0,11,4,6,1,India,Gwalior,2962,44932,24.0,111.0,41.0,6.0,6.0
15.0,55.55,1293.0,1613,34.42,81.09,111.0,11,5,6,1,West Indies,North Sound,2979,44932,111.0,41.0,6.0,6.0,0.0
32.0,84.21,1308.0,1651,35.26,81.16,111.0,11,5,6,1,West Indies,Roseau,2984,44932,41.0,6.0,6.0,0.0,15.0
51.0,68.00,1340.0,1726,35.66,80.59,111.0,12,5,6,1,West Indies,Port of Spain,2987,44932,6.0,6.0,0.0,15.0,32.0
6.0,150.00,1391.0,1730,35.82,80.75,111.0,12,5,7,1,Zimbabwe,Bloemfontein,3057,44932,6.0,0.0,15.0,32.0,51.0
15.0,83.33,1397.0,1748,36.2,80.77,111.0,13,5,7,1,Zimbabwe,Potchefstroom,3059,44932,0.0,15.0,32.0,51.0,6.0
129.0,110.25,1412.0,1865,38.52,82.62,129.0,14,5,7,1,Zimbabwe,Benoni,3061,44932,15.0,32.0,51.0,6.0,15.0
10.0,34.48,1541.0,1894,38.77,81.89,129.0,14,5,7,2,Pakistan,Abu Dhabi,3062,44932,32.0,51.0,6.0,15.0,129.0
54.0,125.58,1551.0,1937,39.14,82.86,129.0,15,5,7,2,Pakistan,Abu Dhabi,3063,44932,51.0,6.0,15.0,129.0,10.0
26.0,68.42,1605.0,1975,38.83,82.58,129.0,15,5,8,2,Pakistan,Dubai (DSC),3064,44932,6.0,15.0,129.0,10.0,54.0
36.0,70.58,1631.0,2026,38.76,82.28,129.0,15,5,8,2,Pakistan,Dubai (DSC),3067,44932,15.0,129.0,10.0,54.0,26.0
59.0,143.90,1667.0,2067,40.13,83.50,129.0,15,5,8,2,Pakistan,Dubai (DSC),3069,44932,129.0,10.0,54.0,26.0,36.0
73.0,82.02,1726.0,2156,40.88,83.44,129.0,16,5,9,2,India,Durban,3079,44932,10.0,54.0,26.0,36.0,59.0
13.0,68.42,1799.0,2175,40.26,83.31,129.0,16,5,10,2,India,Johannesburg,3080,44932,54.0,26.0,36.0,59.0,73.0
52.0,88.13,1812.0,2234,40.52,83.43,129.0,16,5,10,2,India,Cape Town,3082,44932,26.0,36.0,59.0,73.0,13.0
71.0,98.61,1864.0,2306,42.06,83.91,129.0,16,5,11,2,India,Port Elizabeth,3084,44932,36.0,59.0,73.0,13.0,52.0
35.0,79.54,1935.0,2350,41.91,83.82,129.0,17,5,12,2,India,Centurion,3087,44932,59.0,73.0,13.0,52.0,71.0
42.0,79.24,1970.0,2403,42.8,83.72,129.0,17,5,12,2,West Indies,Delhi,3106,44932,73.0,13.0,52.0,71.0,35.0
40.0,266.66,2012.0,2418,42.75,84.86,129.0,18,5,12,2,Netherlands,Mohali,3115,44932,13.0,52.0,71.0,35.0,42.0
0.0,0.00,2052.0,2422,41.87,84.72,129.0,18,5,12,2,England,Chennai,3120,44932,52.0,71.0,35.0,42.0,40.0
23.0,115.00,2052.0,2442,41.5,84.97,129.0,18,6,12,2,India,Nagpur,3128,44932,71.0,35.0,42.0,40.0,0.0
99.0,96.11,2075.0,2545,42.62,85.42,129.0,18,6,12,2,Ireland,Kolkata,3133,44932,35.0,42.0,40.0,0.0,23.0
17.0,77.27,2174.0,2567,42.13,85.35,129.0,18,6,13,2,Bangladesh,Dhaka,3138,44932,42.0,40.0,0.0,23.0,99.0
3.0,25.00,2191.0,2579,41.39,85.07,129.0,18,6,13,2,New Zealand,Dhaka,3144,44932,40.0,0.0,23.0,99.0,17.0
4.0,200.00,2194.0,2581,40.7,85.16,129.0,18,6,13,2,Australia,Centurion,3203,44932,0.0,23.0,99.0,17.0,3.0
56.0,96.55,2198.0,2639,40.98,85.41,129.0,18,6,13,2,Australia,Port Elizabeth,3208,44932,23.0,99.0,17.0,3.0,4.0
35.0,60.34,2254.0,2697,40.87,84.87,129.0,18,6,14,2,Australia,Durban,3211,44932,99.0,17.0,3.0,4.0,56.0
1.0,50.00,2289.0,2699,40.17,84.84,129.0,18,6,14,2,Sri Lanka,Paarl,3225,44932,17.0,3.0,4.0,56.0,35.0
66.0,75.86,2290.0,2786,41.33,84.56,129.0,18,6,14,2,Sri Lanka,East London,3226,44932,3.0,4.0,56.0,35.0,1.0
25.0,73.52,2356.0,2820,41.05,84.43,129.0,19,6,15,2,Sri Lanka,Bloemfontein,3227,44932,4.0,56.0,35.0,1.0,66.0
36.0,76.59,2381.0,2867,40.96,84.30,129.0,19,6,15,2,Sri Lanka,Kimberley,3228,44932,56.0,35.0,1.0,66.0,25.0
5.0,250.00,2417.0,2869,41.05,84.41,129.0,19,6,15,2,Sri Lanka,Johannesburg,3229,44932,35.0,1.0,66.0,25.0,36.0
46.0,62.16,2422.0,2943,41.13,83.86,129.0,20,6,15,2,New Zealand,Wellington,3249,44932,1.0,66.0,25.0,36.0,5.0
43.0,110.25,2468.0,2982,41.16,84.20,129.0,20,6,15,2,New Zealand,Napier,3252,44932,66.0,25.0,36.0,5.0,46.0
25.0,67.56,2511.0,3019,40.9,84.00,129.0,20,6,15,2,New Zealand,Auckland,3254,44932,25.0,36.0,5.0,46.0,43.0
14.0,58.33,2536.0,3043,40.47,83.79,129.0,20,6,15,2,England,Southampton,3298,44932,36.0,5.0,46.0,43.0,25.0
33.0,71.73,2550.0,3089,40.35,83.61,129.0,20,6,15,2,England,The Oval,3300,44932,5.0,46.0,43.0,25.0,14.0
18.0,81.81,2583.0,3111,40.01,83.60,129.0,20,6,15,2,England,Lord's,3302,44932,46.0,43.0,25.0,14.0,33.0
150.0,122.95,2601.0,3233,42.32,85.09,150.0,20,6,15,2,Netherlands,Amstelveen,3359,44932,43.0,25.0,14.0,33.0,18.0
14.0,58.33,2751.0,3257,41.89,84.89,150.0,21,6,15,3,India,Cardiff,3363,44932,25.0,14.0,33.0,18.0,150.0
24.0,63.15,2765.0,3295,41.62,84.64,150.0,21,6,15,3,Pakistan,Birmingham,3367,44932,14.0,33.0,18.0,150.0,14.0
2.0,40.00,2789.0,3300,41.04,84.57,150.0,21,6,15,3,West Indies,Cardiff,3371,44932,33.0,18.0,150.0,14.0,24.0
3.0,27.27,2791.0,3311,40.49,84.38,150.0,21,6,15,3,England,The Oval,3375,44932,18.0,150.0,14.0,24.0,2.0
15.0,68.18,2794.0,3333,40.12,84.27,150.0,21,6,15,3,Sri Lanka,Colombo (RPS),3392,44932,150.0,14.0,24.0,2.0,3.0
15.0,88.23,2809.0,3350,39.77,84.29,150.0,21,6,15,3,Sri Lanka,Colombo (RPS),3394,44932,14.0,24.0,2.0,3.0,15.0
23.0,52.27,2824.0,3394,39.54,83.88,150.0,21,6,15,3,Sri Lanka,Pallekele,3398,44932,24.0,2.0,3.0,15.0,15.0
97.0,80.16,2847.0,3515,40.32,83.75,150.0,21,6,15,3,Sri Lanka,Pallekele,3400,44932,2.0,3.0,15.0,15.0,23.0
15.0,107.14,2944.0,3529,39.98,83.84,150.0,21,6,16,3,Sri Lanka,Colombo (RPS),3401,44932,3.0,15.0,15.0,23.0,97.0
20.0,55.55,2959.0,3565,39.72,83.56,150.0,21,6,16,3,Pakistan,Sharjah,3425,44932,15.0,15.0,23.0,97.0,15.0
25.0,55.55,2979.0,3610,39.52,83.21,150.0,21,6,16,3,Pakistan,Dubai (DSC),3427,44932,15.0,23.0,97.0,15.0,20.0
64.0,72.72,3004.0,3698,39.84,82.96,150.0,21,6,16,3,Pakistan,Abu Dhabi,3430,44932,23.0,97.0,15.0,20.0,25.0
25.0,119.04,3068.0,3719,40.16,83.16,150.0,21,6,17,3,Pakistan,Abu Dhabi,3431,44932,97.0,15.0,20.0,25.0,64.0
2.0,22.22,3093.0,3728,39.67,83.02,150.0,22,6,17,3,Pakistan,Sharjah,3433,44932,15.0,20.0,25.0,64.0,25.0
49.0,70.00,3095.0,3798,39.79,82.78,150.0,22,6,17,3,Pakistan,Cape Town,3438,44932,20.0,25.0,64.0,25.0,2.0
15.0,83.33,3144.0,3816,39.48,82.78,150.0,22,6,17,3,Pakistan,Port Elizabeth,3440,44932,25.0,64.0,25.0,2.0,49.0
16.0,69.56,3159.0,3839,39.19,82.70,150.0,22,6,17,3,Pakistan,Centurion,3441,44932,64.0,25.0,2.0,49.0,15.0
59.0,203.44,3175.0,3868,39.92,83.60,150.0,22,6,17,3,India,Johannesburg,3442,44932,25.0,2.0,49.0,15.0,16.0
26.0,89.65,3234.0,3897,39.75,83.65,150.0,23,6,18,3,India,Durban,3443,44932,2.0,49.0,15.0,16.0,59.0
0.0,0.00,3260.0,3900,39.27,83.58,150.0,23,6,18,3,India,Centurion,3444,44932,49.0,15.0,16.0,59.0,26.0
16.0,64.00,3260.0,3925,39.0,83.46,150.0,23,7,18,3,Sri Lanka,Colombo (RPS),3500,44932,15.0,16.0,59.0,26.0,0.0
1.0,25.00,3276.0,3929,38.55,83.40,150.0,23,7,18,3,Sri Lanka,Pallekele,3501,44932,16.0,59.0,26.0,0.0,16.0
29.0,120.83,3277.0,3953,38.44,83.63,150.0,23,7,18,3,Sri Lanka,Hambantota,3502,44932,59.0,26.0,0.0,16.0,1.0
22.0,200.00,3306.0,3964,38.69,83.95,150.0,23,7,18,3,Zimbabwe,Bulawayo,3507,44932,26.0,0.0,16.0,1.0,29.0
36.0,76.59,3328.0,4011,38.66,83.86,150.0,24,7,18,3,Zimbabwe,Bulawayo,3508,44932,0.0,16.0,1.0,29.0,22.0
28.0,62.22,3364.0,4056,38.98,83.62,150.0,24,7,18,3,Zimbabwe,Bulawayo,3510,44932,16.0,1.0,29.0,22.0,36.0
33.0,113.79,3392.0,4085,39.36,83.84,150.0,25,7,18,3,Australia,Harare,3516,44932,1.0,29.0,22.0,36.0,28.0
2.0,16.66,3425.0,4097,38.94,83.64,150.0,26,7,18,3,Zimbabwe,Harare,3518,44932,29.0,22.0,36.0,28.0,33.0
16.0,50.00,3427.0,4129,38.68,83.38,150.0,26,7,18,3,Australia,Harare,3522,44932,22.0,36.0,28.0,33.0,2.0
51.0,82.25,3443.0,4191,38.82,83.36,150.0,26,7,18,3,Zimbabwe,Harare,3524,44932,36.0,28.0,33.0,2.0,16.0
0.0,-,3494.0,4191,38.82,83.36,150.0,26,6,19,3,Australia,Harare,3526,44932,28.0,33.0,2.0,16.0,51.0
58.0,80.55,3494.0,4263,39.46,83.32,150.0,27,7,19,3,New Zealand,Mount Maunganui,3536,44932,33.0,2.0,16.0,51.0,0.0
19.0,118.75,3552.0,4279,39.24,83.45,150.0,28,7,20,3,New Zealand,Mount Maunganui,3537,44932,2.0,16.0,51.0,0.0,58.0
12.0,70.58,3571.0,4296,38.94,83.40,150.0,28,7,20,3,West Indies,Durban,3579,44932,16.0,51.0,0.0,58.0,19.0
43.0,63.23,3583.0,4364,38.98,83.08,150.0,28,7,20,3,West Indies,Port Elizabeth,3591,44932,51.0,0.0,58.0,19.0,12.0
18.0,257.14,3626.0,4371,39.18,83.36,150.0,28,7,20,3,West Indies,Centurion,3593,44932,0.0,58.0,19.0,12.0,43.0
115.0,115.00,3644.0,4471,40.41,84.07,150.0,29,7,20,3,Zimbabwe,Hamilton,3601,44932,58.0,19.0,12.0,43.0,18.0
6.0,40.00,3759.0,4486,40.05,83.92,150.0,30,7,20,4,India,Melbourne,3610,44932,19.0,12.0,43.0,18.0,115.0
12.0,92.30,3765.0,4499,39.75,83.95,150.0,30,7,20,4,Pakistan,Auckland,3626,44932,12.0,43.0,18.0,115.0,6.0
23.0,82.14,3777.0,4527,39.58,83.94,150.0,30,7,20,4,U.A.E.,Wellington,3633,44932,43.0,18.0,115.0,6.0,12.0
8.0,200.00,3800.0,4531,39.66,84.04,150.0,30,7,20,4,New Zealand,Auckland,3644,44932,18.0,115.0,6.0,12.0,23.0
13.0,61.90,3808.0,4552,39.39,83.94,150.0,31,7,20,4,Bangladesh,Dhaka,3666,44932,115.0,6.0,12.0,23.0,8.0
51.0,72.85,3821.0,4622,39.51,83.77,150.0,31,7,20,4,Bangladesh,Chattogram,3668,44932,6.0,12.0,23.0,8.0,13.0
15.0,88.23,3872.0,4639,39.26,83.78,150.0,31,7,21,4,India,Kanpur,3689,44932,12.0,23.0,8.0,13.0,51.0
36.0,78.26,3887.0,4685,39.23,83.73,150.0,31,7,21,4,India,Indore,3692,44932,23.0,8.0,13.0,51.0,15.0
14.0,100.00,3923.0,4699,38.98,83.78,150.0,31,7,21,4,India,Rajkot,3695,44932,8.0,13.0,51.0,15.0,36.0
13.0,61.90,3937.0,4720,38.72,83.68,150.0,31,7,21,4,England,Bloemfontein,3732,44932,13.0,51.0,15.0,36.0,14.0
47.0,71.21,3950.0,4786,38.8,83.51,150.0,31,7,21,4,England,Port Elizabeth,3734,44932,51.0,15.0,36.0,14.0,13.0
31.0,63.26,3997.0,4835,38.73,83.30,150.0,31,7,21,4,England,Johannesburg,3737,44932,15.0,36.0,14.0,13.0,47.0
23.0,67.64,4028.0,4869,38.58,83.19,150.0,31,7,21,4,West Indies,Providence,3739,44932,36.0,14.0,13.0,47.0,31.0
13.0,59.09,4051.0,4891,38.33,83.09,150.0,31,7,21,4,Australia,Providence,3741,44932,14.0,13.0,47.0,31.0,23.0
41.0,105.12,4064.0,4930,38.36,83.26,150.0,31,7,21,4,Australia,Basseterre,3743,44932,13.0,47.0,31.0,23.0,13.0
10.0,200.00,4105.0,4935,38.45,83.38,150.0,31,7,21,4,West Indies,Basseterre,3747,44932,47.0,31.0,23.0,13.0,41.0
5.0,71.42,4115.0,4942,38.14,83.36,150.0,32,7,21,4,West Indies,Bridgetown,3754,44932,31.0,23.0,13.0,41.0,10.0
52.0,120.93,4120.0,4985,38.62,83.69,150.0,32,7,21,4,Ireland,Benoni,3780,44932,23.0,13.0,41.0,10.0,5.0
9.0,112.50,4172.0,4993,38.35,83.73,150.0,33,7,22,4,Australia,Centurion,3785,44932,13.0,41.0,10.0,5.0,52.0
82.0,141.37,4181.0,5051,38.75,84.39,150.0,33,7,22,4,Australia,Johannesburg,3787,44932,41.0,10.0,5.0,52.0,9.0
20.0,76.92,4263.0,5077,38.58,84.36,150.0,33,7,23,4,Australia,Durban,3790,44932,10.0,5.0,52.0,9.0,82.0
25.0,55.55,4283.0,5122,38.46,84.10,150.0,33,7,23,4,Australia,Port Elizabeth,3792,44932,5.0,52.0,9.0,82.0,20.0
73.0,97.33,4308.0,5197,38.76,84.29,150.0,33,7,23,4,Australia,Cape Town,3795,44932,52.0,9.0,82.0,20.0,25.0
11.0,57.89,4381.0,5216,38.52,84.20,150.0,33,7,24,4,Sri Lanka,Durban,3830,44932,9.0,82.0,20.0,25.0,73.0
28.0,70.00,4392.0,5256,38.77,84.09,150.0,33,7,24,4,Sri Lanka,Johannesburg,3831,44932,82.0,20.0,25.0,73.0,11.0
20.0,90.90,4420.0,5278,38.6,84.12,150.0,34,7,24,4,Sri Lanka,Cape Town,3833,44932,20.0,25.0,73.0,11.0,28.0
10.0,83.33,4440.0,5290,38.36,84.12,150.0,34,7,24,4,Sri Lanka,Centurion,3834,44932,25.0,73.0,11.0,28.0,20.0
1.0,25.00,4450.0,5294,38.04,84.07,150.0,34,7,24,4,New Zealand,Hamilton,3836,44932,73.0,11.0,28.0,20.0,10.0
34.0,77.27,4451.0,5338,38.0,84.02,150.0,34,7,24,4,New Zealand,Christchurch,3839,44932,11.0,28.0,20.0,10.0,1.0
16.0,47.05,4485.0,5372,37.82,83.78,150.0,34,7,24,4,New Zealand,Wellington,3841,44932,28.0,20.0,10.0,1.0,34.0
25.0,60.97,4501.0,5413,37.71,83.61,150.0,34,7,24,4,New Zealand,Hamilton,3843,44932,20.0,10.0,1.0,34.0,16.0
3.0,30.00,4526.0,5423,37.42,83.51,150.0,34,7,24,4,New Zealand,Auckland,3846,44932,10.0,1.0,34.0,16.0,25.0
15.0,83.33,4529.0,5441,37.24,83.51,150.0,34,7,24,4,England,Leeds,3872,44932,1.0,34.0,16.0,25.0,3.0
28.0,65.11,4544.0,5484,37.47,83.36,150.0,34,7,24,4,England,Lord's,3874,44932,34.0,16.0,25.0,3.0,15.0
38.0,190.00,4572.0,5504,37.78,83.75,150.0,35,7,24,4,Sri Lanka,The Oval,3877,44932,16.0,25.0,3.0,15.0,28.0
8.0,57.14,4610.0,5518,37.54,83.68,150.0,36,7,24,4,Pakistan,Birmingham,3881,44932,25.0,3.0,15.0,28.0,38.0
20.0,48.78,4618.0,5559,37.7,83.43,150.0,36,7,24,4,India,The Oval,3886,44932,3.0,15.0,28.0,38.0,8.0
30.0,100.00,4638.0,5589,37.64,83.52,150.0,37,7,24,4,Bangladesh,Paarl,3925,44932,15.0,28.0,38.0,8.0,20.0
12.0,66.66,4668.0,5607,37.44,83.46,150.0,37,7,24,4,India,Durban,3969,44932,28.0,38.0,8.0,20.0,30.0
25.0,64.10,4680.0,5646,37.34,83.33,150.0,37,7,24,4,India,Centurion,3970,44932,38.0,8.0,20.0,30.0,12.0
51.0,76.11,4705.0,5713,37.44,83.24,150.0,37,7,24,4,India,Cape Town,3971,44932,8.0,20.0,30.0,12.0,25.0
10.0,71.42,4756.0,5727,37.23,83.21,150.0,37,7,25,4,India,Johannesburg,3973,44932,20.0,30.0,12.0,25.0,51.0
1.0,20.00,4766.0,5732,36.95,83.16,150.0,37,7,25,4,India,Port Elizabeth,3976,44932,30.0,12.0,25.0,51.0,10.0
53.0,165.62,4767.0,5764,37.36,83.62,150.0,37,7,25,4,Sri Lanka,Dambulla,4025,44932,12.0,25.0,51.0,10.0,1.0
32.0,110.34,4820.0,5793,37.32,83.75,150.0,38,7,26,4,Sri Lanka,Dambulla,4027,44932,25.0,51.0,10.0,1.0,53.0
92.0,131.42,4852.0,5863,37.74,84.32,150.0,38,7,26,4,Sri Lanka,Pallekele,4029,44932,51.0,10.0,1.0,53.0,32.0
38.0,165.21,4944.0,5886,37.74,84.64,150.0,38,7,27,4,Sri Lanka,Pallekele,4030,44932,10.0,1.0,53.0,32.0,92.0
12.0,92.30,4982.0,5899,37.54,84.65,150.0,38,7,27,4,Sri Lanka,Colombo (RPS),4031,44932,1.0,53.0,32.0,92.0,38.0
16.0,55.17,4994.0,5928,37.66,84.51,150.0,38,7,27,4,Zimbabwe,Kimberley,4049,44932,53.0,32.0,92.0,38.0,12.0
5.0,25.00,5010.0,5948,37.42,84.31,150.0,39,7,27,4,Zimbabwe,Bloemfontein,4050,44932,32.0,92.0,38.0,12.0,16.0
1.0,9.09,5015.0,5959,37.15,84.17,150.0,39,7,27,4,Zimbabwe,Paarl,4051,44932,92.0,38.0,12.0,16.0,5.0
31.0,147.61,5016.0,5980,37.38,84.39,150.0,39,7,27,4,Sri Lanka,Port Elizabeth,4114,44932,38.0,12.0,16.0,5.0,1.0
8.0,72.72,5047.0,5991,37.16,84.37,150.0,40,7,27,4,England,The Oval,4143,44932,12.0,16.0,5.0,1.0,31.0
45.0,121.62,5055.0,6028,37.22,84.60,150.0,40,7,27,4,Bangladesh,The Oval,4147,44932,16.0,5.0,1.0,31.0,8.0
3.0,27.27,5100.0,6039,36.97,84.50,150.0,40,7,27,4,India,Southampton,4150,44932,5.0,1.0,31.0,8.0,45.0
14.0,107.69,5103.0,6052,36.81,84.55,150.0,40,7,27,4,Australia,Manchester,4188,44932,1.0,31.0,8.0,45.0,3.0
77.0,85.55,56.0,184,22.16,72.28,77.0,0,1,0,0,Zimbabwe,Bulawayo,1756,10772,2.0,9.0,0.0,9.0,36.0
56.0,121.73,133.0,230,31.5,82.17,77.0,0,1,1,0,Zimbabwe,Bulawayo,1759,10772,9.0,0.0,9.0,36.0,77.0
21.0,72.41,189.0,259,30.0,81.08,77.0,1,1,2,0,India,Kolkata,1788,10772,0.0,9.0,36.0,77.0,56.0
71.0,91.02,210.0,337,40.14,83.38,77.0,1,1,2,0,India,Cuttack,1792,10772,9.0,36.0,77.0,56.0,21.0
13.0,86.66,281.0,352,36.75,83.52,77.0,2,1,3,0,India,Chennai,1795,10772,36.0,77.0,56.0,21.0,71.0
6.0,85.71,294.0,359,33.33,83.56,77.0,2,1,3,0,India,Kanpur,1798,10772,77.0,56.0,21.0,71.0,13.0
8.0,80.00,300.0,369,34.22,83.46,77.0,2,1,3,0,India,Delhi,1800,10772,56.0,21.0,71.0,13.0,6.0
2.0,28.57,308.0,376,31.0,82.44,77.0,3,1,3,0,India,Mumbai,1803,10772,21.0,71.0,13.0,6.0,8.0
9.0,60.00,310.0,391,29.0,81.58,77.0,3,1,3,0,New Zealand,Christchurch,1806,10772,71.0,13.0,6.0,8.0,2.0
0.0,0.00,319.0,402,26.58,79.35,77.0,3,1,3,0,New Zealand,Wellington,1809,10772,13.0,6.0,8.0,2.0,9.0
9.0,128.57,319.0,409,27.33,80.19,77.0,3,2,3,0,New Zealand,Napier,1811,10772,6.0,8.0,2.0,9.0,0.0
4.0,33.33,328.0,421,25.53,78.85,77.0,4,2,3,0,New Zealand,Auckland,1812,10772,8.0,2.0,9.0,0.0,9.0
21.0,61.76,332.0,455,25.21,77.58,77.0,4,2,3,0,New Zealand,Dunedin,1813,10772,2.0,9.0,0.0,9.0,4.0
10.0,333.33,353.0,458,25.92,79.25,77.0,4,2,3,0,Sri Lanka,Nottingham,1847,10772,9.0,0.0,9.0,4.0,21.0
6.0,85.71,363.0,465,24.6,79.35,77.0,5,2,3,0,India,Lord's,1848,10772,0.0,9.0,4.0,21.0,10.0
38.0,105.55,369.0,501,25.43,81.23,77.0,5,2,3,0,Sri Lanka,Leeds,1850,10772,9.0,4.0,21.0,10.0,6.0
29.0,80.55,407.0,537,25.64,81.19,77.0,5,2,3,0,Sri Lanka,Manchester,1853,10772,4.0,21.0,10.0,6.0,38.0
9.0,100.00,436.0,546,24.72,81.50,77.0,5,2,3,0,India,The Oval,1854,10772,21.0,10.0,6.0,38.0,29.0
3.0,75.00,445.0,550,24.88,81.45,77.0,5,2,3,0,India,Lord's,1856,10772,10.0,6.0,38.0,29.0,9.0
37.0,82.22,448.0,595,25.52,81.51,77.0,6,2,3,0,Sri Lanka,Brisbane,1922,10772,6.0,38.0,29.0,9.0,3.0
100.0,80.64,485.0,719,29.25,81.36,100.0,6,2,3,0,Sri Lanka,Perth,1924,10772,38.0,29.0,9.0,3.0,37.0
1.0,33.33,585.0,722,27.9,81.16,100.0,6,2,3,1,Australia,Hobart,1932,10772,29.0,9.0,3.0,37.0,100.0
2.0,28.57,586.0,729,26.72,80.65,100.0,6,2,3,1,Sri Lanka,Sydney,1934,10772,9.0,3.0,37.0,100.0,1.0
18.0,112.50,588.0,745,26.34,81.34,100.0,6,2,3,1,Sri Lanka,Adelaide,1937,10772,3.0,37.0,100.0,1.0,2.0
63.0,59.43,606.0,851,29.08,78.61,100.0,6,2,3,1,Australia,Adelaide,1938,10772,37.0,100.0,1.0,2.0,18.0
43.0,60.56,669.0,922,29.66,77.22,100.0,7,2,4,1,Australia,Sydney,1940,10772,100.0,1.0,2.0,18.0,63.0
25.0,86.20,712.0,951,30.7,77.49,100.0,7,2,4,1,Australia,Melbourne,1941,10772,1.0,2.0,18.0,63.0,43.0
5.0,62.50,737.0,959,30.91,77.37,100.0,8,2,4,1,Netherlands,East London,1953,10772,2.0,18.0,63.0,43.0,25.0
38.0,77.55,742.0,1008,31.2,77.38,100.0,9,2,4,1,Namibia,Port Elizabeth,1959,10772,18.0,63.0,43.0,25.0,5.0
66.0,90.41,780.0,1081,33.84,78.26,100.0,9,2,4,1,Pakistan,Cape Town,1962,10772,63.0,43.0,25.0,5.0,38.0
18.0,47.36,846.0,1119,33.23,77.21,100.0,10,2,5,1,India,Durban,1969,10772,43.0,25.0,5.0,38.0,66.0
10.0,62.50,864.0,1135,32.37,77.00,100.0,10,2,5,1,Australia,Port Elizabeth,1976,10772,25.0,5.0,38.0,66.0,18.0
34.0,69.38,874.0,1184,33.62,76.68,100.0,10,2,5,1,Bangladesh,Chattogram,2057,10772,5.0,38.0,66.0,18.0,10.0
11.0,44.00,908.0,1209,32.82,76.01,100.0,11,2,5,1,Bangladesh,Dhaka,2059,10772,38.0,66.0,18.0,10.0,34.0
46.0,58.22,919.0,1288,34.46,74.92,100.0,11,2,5,1,Bangladesh,Dhaka,2060,10772,66.0,18.0,10.0,34.0,11.0
31.0,32.29,965.0,1384,34.34,71.96,100.0,12,2,5,1,Sri Lanka,Dambulla,2063,10772,18.0,10.0,34.0,11.0,46.0
10.0,55.55,996.0,1402,33.53,71.75,100.0,12,2,5,1,West Indies,Georgetown,2118,10772,10.0,34.0,11.0,46.0,31.0
4.0,28.57,1006.0,1416,32.58,71.32,100.0,12,2,5,1,West Indies,Gros Islet,2125,10772,34.0,11.0,46.0,31.0,10.0
38.0,111.76,1010.0,1450,32.75,72.27,100.0,12,2,5,1,West Indies,Gros Islet,2126,10772,11.0,46.0,31.0,10.0,4.0
46.0,88.46,1048.0,1502,34.18,72.83,100.0,12,2,5,1,West Indies,Bridgetown,2127,10772,46.0,31.0,10.0,4.0,38.0
5.0,38.46,1094.0,1515,33.3,72.54,100.0,13,2,5,1,West Indies,Nottingham,2135,10772,31.0,10.0,4.0,38.0,46.0
2.0,28.57,1099.0,1522,32.38,72.33,100.0,13,2,5,1,New Zealand,Chester-le-Street,2136,10772,10.0,4.0,38.0,46.0,5.0
20.0,100.00,1101.0,1542,32.02,72.69,100.0,13,2,5,1,New Zealand,Bristol,2139,10772,4.0,38.0,46.0,5.0,2.0
1.0,50.00,1121.0,1544,31.16,72.66,100.0,13,2,5,1,West Indies,Lord's,2140,10772,38.0,46.0,5.0,2.0,20.0
79.0,92.94,1122.0,1629,33.36,73.72,100.0,13,2,5,1,India,The Oval,2165,10772,46.0,5.0,2.0,20.0,1.0
