Match Runs,Total Runs,Ave,Career SR,HS,Opposition,Ground,m1,m2,m3,m4,m5,Records,class
29.0,10420.0,43.17,80.21,164.0,India,Chandigarh,66.0,66.0,22.0,37.0,25.0,1160,2.0
39.0,10449.0,43.33,80.27,164.0,India,Vadodara,66.0,22.0,37.0,25.0,29.0,1160,2.0
49.0,10488.0,43.36,80.37,164.0,India,Nagpur,22.0,37.0,25.0,29.0,39.0,1165,3.0
57.0,10537.0,43.41,80.33,164.0,India,Mumbai,37.0,25.0,29.0,39.0,49.0,1165,3.0
107.0,10594.0,43.85,80.48,164.0,New Zealand,Adelaide,25.0,29.0,39.0,49.0,57.0,1175,6.0
134.0,10701.0,44.4,80.68,164.0,New Zealand,Hobart,29.0,39.0,49.0,57.0,107.0,1200,6.0
0.0,10835.0,44.22,80.67,164.0,India,Brisbane,39.0,49.0,57.0,107.0,134.0,1225,1.0
9.0,10835.0,44.08,80.61,164.0,Sri Lanka,Sydney,49.0,57.0,107.0,134.0,0.0,1220,1.0
9.0,10844.0,43.93,80.58,164.0,India,Melbourne,57.0,107.0,134.0,0.0,9.0,1220,1.0
25.0,10853.0,43.86,80.62,164.0,Sri Lanka,Perth,107.0,134.0,0.0,9.0,9.0,1220,2.0
10.0,10878.0,43.72,80.61,164.0,India,Adelaide,134.0,0.0,9.0,9.0,25.0,1220,1.0
11.0,10888.0,43.59,80.49,164.0,Sri Lanka,Melbourne,0.0,9.0,9.0,25.0,10.0,1220,1.0
124.0,10899.0,43.91,80.61,164.0,India,Sydney,9.0,9.0,25.0,10.0,11.0,1220,6.0
1.0,11023.0,43.74,80.56,164.0,Sri Lanka,Melbourne,9.0,25.0,10.0,11.0,124.0,1240,1.0
1.0,11024.0,43.57,80.53,164.0,India,Sydney,25.0,10.0,11.0,124.0,1.0,1240,1.0
1.0,11025.0,43.4,80.5,164.0,India,Brisbane,10.0,11.0,124.0,1.0,1.0,1240,1.0
5.0,11026.0,43.25,80.42,164.0,West Indies,Kingstown,11.0,124.0,1.0,1.0,1.0,1240,1.0
13.0,11031.0,43.14,80.41,164.0,West Indies,St George's,124.0,1.0,1.0,1.0,5.0,1240,1.0
69.0,11044.0,43.24,80.43,164.0,West Indies,St George's,1.0,1.0,1.0,5.0,13.0,1240,4.0
46.0,11113.0,43.25,80.45,164.0,South Africa,Melbourne,1.0,1.0,5.0,13.0,69.0,1250,3.0
64.0,11159.0,43.33,80.49,164.0,South Africa,Hobart,1.0,5.0,13.0,69.0,46.0,1250,4.0
29.0,11223.0,43.27,80.54,164.0,South Africa,Sydney,5.0,13.0,69.0,46.0,64.0,1260,2.0
63.0,11252.0,43.35,80.59,164.0,South Africa,Adelaide,13.0,69.0,46.0,64.0,29.0,1260,4.0
12.0,11315.0,43.23,80.56,164.0,South Africa,Perth,69.0,46.0,64.0,29.0,63.0,1270,1.0
5.0,11327.0,43.08,80.52,164.0,New Zealand,Perth,46.0,64.0,29.0,63.0,12.0,1270,1.0
16.0,11332.0,42.98,80.51,164.0,New Zealand,Sydney,64.0,29.0,63.0,12.0,5.0,1270,1.0
15.0,11348.0,42.87,80.46,164.0,New Zealand,Adelaide,29.0,63.0,12.0,5.0,16.0,1270,1.0
2.0,11363.0,42.72,80.46,164.0,New Zealand,Brisbane,63.0,12.0,5.0,16.0,15.0,1270,1.0
37.0,11365.0,42.7,80.46,164.0,South Africa,Durban,12.0,5.0,16.0,15.0,2.0,1270,2.0
8.0,11402.0,42.57,80.48,164.0,South Africa,Centurion,5.0,16.0,15.0,2.0,37.0,1270,1.0
20.0,11410.0,42.49,80.43,164.0,South Africa,Cape Town,16.0,15.0,2.0,37.0,8.0,1270,2.0
53.0,11430.0,42.52,80.42,164.0,South Africa,Port Elizabeth,15.0,2.0,37.0,8.0,20.0,1270,3.0
40.0,11483.0,42.52,80.45,164.0,South Africa,Johannesburg,2.0,37.0,8.0,20.0,53.0,1280,3.0
48.0,11523.0,42.54,80.44,164.0,England,Lord's,37.0,8.0,20.0,53.0,40.0,1280,3.0
126.0,11571.0,42.84,80.71,164.0,England,Nottingham,8.0,20.0,53.0,40.0,48.0,1280,6.0
6.0,11697.0,42.71,80.67,164.0,England,Nottingham,20.0,53.0,40.0,48.0,126.0,1300,1.0
53.0,11703.0,42.74,80.66,164.0,England,Chester-le-Street,53.0,40.0,48.0,126.0,6.0,1300,3.0
79.0,11756.0,42.88,80.68,164.0,West Indies,Johannesburg,40.0,48.0,126.0,6.0,53.0,1310,4.0
65.0,11835.0,42.96,80.64,164.0,India,Centurion,48.0,126.0,6.0,53.0,79.0,1320,4.0
32.0,11900.0,42.92,80.51,164.0,Pakistan,Centurion,126.0,6.0,53.0,79.0,65.0,1330,2.0
111.0,11932.0,43.32,80.63,164.0,England,Centurion,6.0,53.0,79.0,65.0,32.0,1330,6.0
1.0,12043.0,43.16,80.62,164.0,New Zealand,Centurion,53.0,79.0,65.0,32.0,111.0,1355,1.0
74.0,12044.0,43.27,80.65,164.0,India,Vadodara,79.0,65.0,32.0,111.0,1.0,1355,4.0
12.0,12118.0,43.16,80.65,164.0,India,Nagpur,65.0,32.0,111.0,1.0,74.0,1365,1.0
59.0,12130.0,43.22,80.55,164.0,India,Delhi,32.0,111.0,1.0,74.0,12.0,1365,3.0
52.0,12189.0,43.25,80.58,164.0,India,Mohali,111.0,1.0,74.0,12.0,59.0,1375,3.0
45.0,12241.0,43.26,80.63,164.0,India,Hyderabad (Deccan),1.0,74.0,12.0,59.0,52.0,1385,3.0
25.0,12286.0,43.19,80.5,164.0,India,Guwahati,74.0,12.0,59.0,52.0,45.0,1385,2.0
27.0,12311.0,43.13,80.43,164.0,Pakistan,Brisbane,12.0,59.0,52.0,45.0,25.0,1385,2.0
13.0,12338.0,43.03,80.36,164.0,Pakistan,Sydney,59.0,52.0,45.0,25.0,27.0,1385,1.0
0.0,12351.0,42.88,80.35,164.0,Pakistan,Adelaide,52.0,45.0,25.0,27.0,13.0,1385,1.0
30.0,12351.0,42.84,80.33,164.0,Pakistan,Perth,45.0,25.0,27.0,13.0,0.0,1380,2.0
55.0,12381.0,42.88,80.28,164.0,Pakistan,Perth,25.0,27.0,13.0,0.0,30.0,1380,3.0
49.0,12436.0,42.9,80.28,164.0,West Indies,Melbourne,27.0,13.0,0.0,30.0,55.0,1390,3.0
57.0,12485.0,43.09,80.36,164.0,West Indies,Adelaide,13.0,0.0,30.0,55.0,49.0,1390,3.0
22.0,12542.0,43.02,80.32,164.0,West Indies,Sydney,0.0,30.0,55.0,49.0,57.0,1405,2.0
106.0,12564.0,43.24,80.42,164.0,West Indies,Brisbane,30.0,55.0,49.0,57.0,22.0,1405,6.0
61.0,12670.0,43.3,80.53,164.0,West Indies,Melbourne,55.0,49.0,57.0,22.0,106.0,1425,4.0
44.0,12731.0,43.3,80.52,164.0,New Zealand,Napier,49.0,57.0,22.0,106.0,61.0,1435,3.0
1.0,12775.0,43.16,80.5,164.0,New Zealand,Auckland,57.0,22.0,106.0,61.0,44.0,1435,1.0
69.0,12776.0,43.24,80.58,164.0,New Zealand,Hamilton,22.0,106.0,61.0,44.0,1.0,1435,4.0
50.0,12845.0,43.27,80.71,164.0,New Zealand,Auckland,106.0,61.0,44.0,1.0,69.0,1445,3.0
0.0,12895.0,43.12,80.71,164.0,New Zealand,Wellington,61.0,44.0,1.0,69.0,50.0,1455,1.0
33.0,12895.0,43.09,80.64,164.0,Ireland,Dublin,44.0,1.0,69.0,50.0,0.0,1450,2.0
21.0,12928.0,43.01,80.66,164.0,England,Southampton,1.0,69.0,50.0,0.0,33.0,1450,2.0
13.0,12949.0,42.92,80.63,164.0,England,Cardiff,69.0,50.0,0.0,33.0,21.0,1450,1.0
3.0,12962.0,42.78,80.57,164.0,England,Manchester,50.0,0.0,33.0,21.0,13.0,1450,1.0
92.0,12965.0,42.95,80.68,164.0,England,The Oval,0.0,33.0,21.0,13.0,3.0,1450,5.0
15.0,13057.0,42.85,80.64,164.0,England,Lord's,33.0,21.0,13.0,3.0,92.0,1460,1.0
10.0,13072.0,42.75,80.62,164.0,Sri Lanka,Sydney,21.0,13.0,3.0,92.0,15.0,1460,1.0
28.0,13082.0,42.7,80.61,164.0,Zimbabwe,Ahmedabad,13.0,3.0,92.0,15.0,10.0,1460,2.0
12.0,13110.0,42.6,80.55,164.0,New Zealand,Nagpur,3.0,92.0,15.0,10.0,28.0,1460,1.0
36.0,13122.0,42.58,80.5,164.0,Kenya,Bengaluru,92.0,15.0,10.0,28.0,12.0,1460,2.0
7.0,13158.0,42.46,80.47,164.0,Canada,Bengaluru,15.0,10.0,28.0,12.0,36.0,1460,1.0
19.0,13165.0,42.39,80.42,164.0,Pakistan,Colombo (RPS),10.0,28.0,12.0,36.0,7.0,1460,1.0
104.0,13184.0,42.58,80.48,164.0,India,Ahmedabad,28.0,12.0,36.0,7.0,19.0,1460,6.0
34.0,13288.0,42.56,80.53,164.0,Bangladesh,Dhaka,12.0,36.0,7.0,19.0,104.0,1480,2.0
37.0,13322.0,42.68,80.55,164.0,Bangladesh,Dhaka,36.0,7.0,19.0,104.0,34.0,1480,2.0
47.0,13359.0,42.69,80.59,164.0,Bangladesh,Dhaka,7.0,19.0,104.0,34.0,37.0,1485,3.0
53.0,13406.0,42.72,80.57,164.0,Sri Lanka,Pallekele,19.0,104.0,34.0,37.0,47.0,1485,3.0
90.0,13459.0,43.01,80.6,164.0,Sri Lanka,Hambantota,104.0,34.0,37.0,47.0,53.0,1495,5.0
22.0,13549.0,42.94,80.6,164.0,Sri Lanka,Hambantota,34.0,37.0,47.0,53.0,90.0,1510,2.0
0.0,13571.0,42.81,80.58,164.0,Sri Lanka,Colombo (RPS),37.0,47.0,53.0,90.0,22.0,1510,1.0
31.0,13571.0,42.77,80.59,164.0,Sri Lanka,Colombo (RPS),47.0,53.0,90.0,22.0,0.0,1505,2.0
63.0,13602.0,42.83,80.6,164.0,South Africa,Centurion,53.0,90.0,22.0,0.0,31.0,1505,4.0
10.0,13665.0,42.73,80.63,164.0,South Africa,Port Elizabeth,90.0,22.0,0.0,31.0,63.0,1515,1.0
11.0,13675.0,42.63,80.6,164.0,South Africa,Durban,22.0,0.0,31.0,63.0,10.0,1515,1.0
2.0,13686.0,42.5,80.55,164.0,India,Melbourne,0.0,31.0,63.0,10.0,11.0,1515,1.0
1.0,13688.0,42.38,80.54,164.0,Sri Lanka,Perth,31.0,63.0,10.0,11.0,2.0,1515,1.0
6.0,13689.0,42.26,80.51,164.0,India,Adelaide,63.0,10.0,11.0,2.0,1.0,1515,1.0
2.0,13695.0,42.14,80.47,164.0,Sri Lanka,Sydney,10.0,11.0,2.0,1.0,6.0,1515,1.0
7.0,13697.0,42.03,80.39,164.0,India,Brisbane,11.0,2.0,1.0,6.0,2.0,1515,1.0
4.0,71.0,12.5,51.72,31.0,India,Sharjah,3.0,13.0,24.0,0.0,31.0,-5,1.0
1.0,75.0,10.85,49.03,31.0,Pakistan,Sharjah,13.0,24.0,0.0,31.0,4.0,-5,1.0
23.0,76.0,12.37,55.3,31.0,India,Cuttack,24.0,0.0,31.0,4.0,1.0,-5,2.0
5.0,99.0,11.55,55.91,31.0,India,Kolkata,0.0,31.0,4.0,1.0,23.0,-5,1.0
0.0,104.0,10.4,55.31,31.0,New Zealand,Napier,31.0,4.0,1.0,23.0,5.0,-5,1.0
4.0,104.0,9.81,54.82,31.0,New Zealand,Auckland,4.0,1.0,23.0,5.0,0.0,-10,1.0
1.0,108.0,9.08,53.17,31.0,New Zealand,Dunedin,1.0,23.0,5.0,0.0,4.0,-10,1.0
26.0,109.0,10.38,55.78,31.0,Pakistan,Sargodha,23.0,5.0,0.0,4.0,1.0,-10,2.0
0.0,135.0,9.64,55.32,31.0,Pakistan,Karachi,5.0,0.0,4.0,1.0,26.0,-10,1.0
0.0,135.0,9.0,55.1,31.0,Pakistan,Hyderabad (Sind),0.0,4.0,1.0,26.0,0.0,-15,1.0
5.0,135.0,8.75,55.77,31.0,Pakistan,Multan,4.0,1.0,26.0,0.0,0.0,-20,1.0
3.0,140.0,8.41,55.85,31.0,Pakistan,Rawalpindi,1.0,26.0,0.0,0.0,5.0,-20,1.0
32.0,143.0,9.72,62.72,32.0,Zimbabwe,New Plymouth,26.0,0.0,0.0,5.0,3.0,-20,2.0
5.0,175.0,9.47,62.93,32.0,New Zealand,Hamilton,0.0,0.0,5.0,3.0,32.0,-20,1.0
3.0,180.0,9.15,62.45,32.0,South Africa,Wellington,0.0,5.0,3.0,32.0,5.0,-20,1.0
15.0,183.0,9.42,61.49,32.0,Australia,Adelaide,5.0,3.0,32.0,5.0,3.0,-20,1.0
19.0,198.0,9.86,64.2,32.0,England,Ballarat,3.0,32.0,5.0,3.0,15.0,-20,1.0
2.0,217.0,9.52,63.84,32.0,Australia,Colombo (RPS),32.0,5.0,3.0,15.0,19.0,-20,1.0
7.0,219.0,9.41,63.66,32.0,Australia,Colombo (RPS),5.0,3.0,15.0,19.0,2.0,-20,1.0
26.0,226.0,10.08,68.1,32.0,New Zealand,Colombo (RPS),3.0,15.0,19.0,2.0,7.0,-20,2.0
34.0,252.0,11.44,72.95,34.0,England,Colombo (RPS),15.0,19.0,2.0,7.0,26.0,-20,2.0
17.0,286.0,11.65,74.08,34.0,India,Colombo (RPS),19.0,2.0,7.0,26.0,34.0,-15,1.0
17.0,303.0,11.85,74.24,34.0,India,Colombo (RPS),2.0,7.0,26.0,34.0,17.0,-15,1.0
2.0,320.0,11.5,73.85,34.0,India,Moratuwa,7.0,26.0,34.0,17.0,17.0,-15,1.0
3.0,322.0,11.2,72.22,34.0,South Africa,Kandy,26.0,34.0,17.0,17.0,2.0,-15,1.0
3.0,325.0,10.93,70.08,34.0,South Africa,Colombo (RPS),34.0,17.0,17.0,2.0,3.0,-15,1.0
5.0,328.0,10.74,69.23,34.0,South Africa,Colombo (RPS),17.0,17.0,2.0,3.0,3.0,-15,1.0
23.0,333.0,11.12,69.39,34.0,West Indies,Sharjah,17.0,2.0,3.0,3.0,5.0,-15,2.0
58.0,356.0,12.54,71.01,58.0,Pakistan,Sharjah,2.0,3.0,3.0,5.0,23.0,-15,3.0
65.0,414.0,14.08,74.96,65.0,Pakistan,Sharjah,3.0,3.0,5.0,23.0,58.0,-5,4.0
27.0,479.0,14.45,75.4,65.0,West Indies,Sharjah,3.0,5.0,23.0,58.0,65.0,5,2.0
7.0,506.0,14.25,75.44,65.0,India,Kanpur,5.0,23.0,58.0,65.0,27.0,5,1.0
2.0,513.0,13.91,74.52,65.0,West Indies,Mumbai,23.0,58.0,65.0,27.0,7.0,5,1.0
23.0,515.0,14.15,74.93,65.0,Zimbabwe,Patna,58.0,65.0,27.0,7.0,2.0,5,2.0
27.0,538.0,14.48,72.9,65.0,South Africa,Guwahati,65.0,27.0,7.0,2.0,23.0,5,2.0
18.0,565.0,14.57,72.69,65.0,West Indies,Kolkata,27.0,7.0,2.0,23.0,27.0,5,1.0
4.0,583.0,14.67,70.97,65.0,West Indies,Colombo (PSS),7.0,2.0,23.0,27.0,18.0,5,1.0
11.0,587.0,14.58,70.85,65.0,West Indies,Colombo (RPS),2.0,23.0,27.0,18.0,4.0,10,1.0
1.0,598.0,14.26,70.72,65.0,West Indies,Colombo (SSC),23.0,27.0,18.0,4.0,11.0,10,1.0
31.0,599.0,14.65,70.86,65.0,India,Rajkot,27.0,18.0,4.0,11.0,1.0,10,2.0
9.0,630.0,14.52,70.14,65.0,India,Hyderabad (Deccan),18.0,4.0,11.0,1.0,31.0,10,1.0
0.0,639.0,14.2,69.98,65.0,India,Jalandhar,4.0,11.0,1.0,31.0,9.0,10,1.0
8.0,639.0,14.06,68.61,65.0,Australia,Sharjah,11.0,1.0,31.0,9.0,0.0,5,1.0
5.0,647.0,13.87,68.63,65.0,New Zealand,Sharjah,1.0,31.0,9.0,0.0,8.0,5,1.0
77.0,652.0,15.18,69.03,77.0,Pakistan,Colombo (RPS),31.0,9.0,0.0,8.0,5.0,5,4.0
54.0,729.0,15.97,68.2,77.0,Pakistan,Colombo (RPS),9.0,0.0,8.0,5.0,77.0,15,3.0
50.0,783.0,16.66,68.78,77.0,Pakistan,Colombo (SSC),0.0,8.0,5.0,77.0,54.0,25,3.0
2.0,833.0,16.37,68.55,77.0,Pakistan,Colombo (SSC),8.0,5.0,77.0,54.0,50.0,35,1.0
0.0,835.0,16.05,68.49,77.0,Pakistan,Colombo (RPS),5.0,77.0,54.0,50.0,2.0,35,1.0
3.0,835.0,15.81,68.57,77.0,India,Colombo (RPS),77.0,54.0,50.0,2.0,0.0,30,1.0
4.0,838.0,15.59,68.45,77.0,Pakistan,Colombo (SSC),54.0,50.0,2.0,0.0,3.0,30,1.0
0.0,842.0,15.3,67.68,77.0,Australia,Colombo (PSS),50.0,2.0,0.0,3.0,4.0,30,1.0
1.0,842.0,15.05,67.54,77.0,India,Colombo (SSC),2.0,0.0,3.0,4.0,0.0,25,1.0
1.0,843.0,14.8,67.52,77.0,Zimbabwe,Harare,0.0,3.0,4.0,0.0,1.0,25,1.0
37.0,844.0,15.18,69.15,77.0,Zimbabwe,Harare,3.0,4.0,0.0,1.0,1.0,25,2.0
11.0,881.0,15.11,69.47,77.0,Zimbabwe,Harare,4.0,0.0,1.0,1.0,37.0,25,1.0
26.0,892.0,15.3,69.65,77.0,Pakistan,Durban,0.0,1.0,1.0,37.0,11.0,25,2.0
8.0,918.0,15.18,69.41,77.0,Pakistan,Centurion,1.0,1.0,37.0,11.0,26.0,25,1.0
140.0,926.0,17.19,72.17,140.0,New Zealand,Bloemfontein,1.0,37.0,11.0,26.0,8.0,25,6.0
23.0,1066.0,17.28,71.55,140.0,South Africa,Bloemfontein,37.0,11.0,26.0,8.0,140.0,45,2.0
52.0,1089.0,17.82,73.47,140.0,New Zealand,East London,11.0,26.0,8.0,140.0,23.0,45,3.0
20.0,1141.0,17.86,73.52,140.0,South Africa,Port Elizabeth,26.0,8.0,140.0,23.0,52.0,55,2.0
46.0,1161.0,18.28,74.78,140.0,New Zealand,Christchurch,8.0,140.0,23.0,52.0,20.0,55,3.0
6.0,1207.0,18.1,74.92,140.0,New Zealand,Hamilton,140.0,23.0,52.0,20.0,46.0,55,1.0
49.0,1213.0,18.55,75.02,140.0,New Zealand,Auckland,23.0,52.0,20.0,46.0,6.0,55,3.0
51.0,1262.0,19.02,74.85,140.0,Bangladesh,Sharjah,52.0,20.0,46.0,6.0,49.0,55,3.0
31.0,1313.0,19.2,74.95,140.0,India,Sharjah,20.0,46.0,6.0,49.0,51.0,65,2.0
30.0,1344.0,19.35,75.99,140.0,Pakistan,Sharjah,46.0,6.0,49.0,51.0,31.0,65,2.0
22.0,1374.0,19.38,76.03,140.0,India,Sharjah,6.0,49.0,51.0,31.0,30.0,65,2.0
25.0,1396.0,19.46,76.11,140.0,Pakistan,Gujranwala,49.0,51.0,31.0,30.0,22.0,65,2.0
51.0,1421.0,19.89,75.91,140.0,Pakistan,Faisalabad,51.0,31.0,30.0,22.0,25.0,65,3.0
19.0,1472.0,19.88,75.91,140.0,Pakistan,Rawalpindi,31.0,30.0,22.0,25.0,51.0,75,1.0
1.0,1491.0,19.63,75.89,140.0,West Indies,Sharjah,30.0,22.0,25.0,51.0,19.0,75,1.0
24.0,1492.0,19.68,75.8,140.0,Pakistan,Sharjah,22.0,25.0,51.0,19.0,1.0,75,2.0
5.0,1516.0,19.5,75.93,140.0,West Indies,Sharjah,25.0,51.0,19.0,1.0,24.0,75,1.0
25.0,1521.0,19.56,76.3,140.0,Pakistan,Sharjah,51.0,19.0,1.0,24.0,5.0,75,2.0
57.0,1546.0,20.03,76.04,140.0,West Indies,Sharjah,19.0,1.0,24.0,5.0,25.0,75,3.0
28.0,1603.0,20.13,75.3,140.0,West Indies,Adelaide,1.0,24.0,5.0,25.0,57.0,85,2.0
24.0,1631.0,20.18,75.5,140.0,Australia,Sydney,24.0,5.0,25.0,57.0,28.0,85,2.0
3.0,1655.0,19.97,75.5,140.0,West Indies,Hobart,5.0,25.0,57.0,28.0,24.0,85,1.0
3.0,1658.0,19.77,74.68,140.0,West Indies,Brisbane,25.0,57.0,28.0,24.0,3.0,85,1.0
8.0,1661.0,19.63,74.57,140.0,Australia,Melbourne,57.0,28.0,24.0,3.0,3.0,85,1.0
27.0,1669.0,19.72,74.38,140.0,Australia,Perth,28.0,24.0,3.0,3.0,8.0,85,2.0
28.0,1696.0,19.81,74.21,140.0,West Indies,Perth,24.0,3.0,3.0,8.0,27.0,85,2.0
3.0,1724.0,19.62,73.77,140.0,Australia,Melbourne,3.0,3.0,8.0,27.0,28.0,85,1.0
19.0,1727.0,19.61,73.79,140.0,Australia,Melbourne,3.0,8.0,27.0,28.0,3.0,85,1.0
30.0,1746.0,19.73,74.27,140.0,Australia,Sydney,8.0,27.0,28.0,3.0,19.0,85,2.0
6.0,1776.0,19.58,74.18,140.0,Zimbabwe,Colombo (SSC),27.0,28.0,3.0,19.0,30.0,85,1.0
79.0,1782.0,20.22,75.1,140.0,India,Delhi,28.0,3.0,19.0,30.0,6.0,85,4.0
44.0,1861.0,20.48,76.04,140.0,Kenya,Kandy,3.0,19.0,30.0,6.0,79.0,95,3.0
82.0,1905.0,21.13,77.95,140.0,England,Faisalabad,19.0,30.0,6.0,79.0,44.0,95,5.0
1.0,1987.0,20.92,77.89,140.0,India,Kolkata,30.0,6.0,79.0,44.0,82.0,105,1.0
9.0,1988.0,20.8,78.03,140.0,Australia,Lahore,6.0,79.0,44.0,82.0,1.0,105,1.0
134.0,1997.0,21.96,81.21,140.0,Pakistan,Singapore,79.0,44.0,82.0,1.0,9.0,105,6.0
7.0,2131.0,21.81,81.2,140.0,India,Singapore,44.0,82.0,1.0,9.0,134.0,125,1.0
76.0,2138.0,22.36,83.2,140.0,Pakistan,Singapore,82.0,1.0,9.0,134.0,7.0,125,4.0
46.0,2214.0,22.6,83.89,140.0,West Indies,Port of Spain,1.0,9.0,134.0,7.0,76.0,135,3.0
120.0,2260.0,23.8,84.33,140.0,India,Colombo (RPS),9.0,134.0,7.0,76.0,46.0,135,6.0
44.0,2380.0,24.0,85.05,140.0,Australia,Colombo (RPS),134.0,7.0,76.0,46.0,120.0,160,3.0
5.0,2424.0,23.81,84.72,140.0,Zimbabwe,Colombo (SSC),7.0,76.0,46.0,120.0,44.0,160,1.0
27.0,2429.0,23.84,85.07,140.0,Australia,Colombo (RPS),76.0,46.0,120.0,44.0,5.0,160,2.0
5.0,2456.0,23.66,85.09,140.0,Kenya,Nairobi (Gym),46.0,120.0,44.0,5.0,27.0,160,1.0
45.0,2461.0,23.86,85.76,140.0,South Africa,Nairobi (Club),120.0,44.0,5.0,27.0,5.0,160,3.0
2.0,2506.0,23.66,85.71,140.0,Pakistan,Nairobi (Gym),44.0,5.0,27.0,5.0,45.0,160,1.0
15.0,2508.0,23.57,85.84,140.0,New Zealand,Sharjah,5.0,27.0,5.0,45.0,2.0,160,1.0
33.0,2523.0,23.66,85.97,140.0,Pakistan,Sharjah,27.0,5.0,45.0,2.0,15.0,160,2.0
53.0,2556.0,23.93,85.85,140.0,New Zealand,Sharjah,5.0,45.0,2.0,15.0,33.0,160,3.0
1.0,2609.0,23.72,85.82,140.0,Pakistan,Sharjah,45.0,2.0,15.0,33.0,53.0,170,1.0
79.0,2610.0,24.22,86.65,140.0,New Zealand,Christchurch,2.0,15.0,33.0,53.0,1.0,170,4.0
0.0,2689.0,24.0,86.57,140.0,New Zealand,Wellington,15.0,33.0,53.0,1.0,79.0,180,1.0
56.0,2689.0,24.29,86.32,140.0,Zimbabwe,Sharjah,33.0,53.0,1.0,79.0,0.0,175,3.0
3.0,2745.0,24.1,86.3,140.0,Pakistan,Sharjah,53.0,1.0,79.0,0.0,56.0,185,1.0
67.0,2748.0,24.47,85.87,140.0,Pakistan,Sharjah,1.0,79.0,0.0,56.0,3.0,185,4.0
13.0,2815.0,24.37,85.8,140.0,Pakistan,Sharjah,79.0,0.0,56.0,3.0,67.0,195,1.0
0.0,2828.0,24.17,85.77,140.0,Pakistan,Gwalior,0.0,56.0,3.0,67.0,13.0,195,1.0
151.0,2828.0,25.46,87.18,151.0,India,Mumbai,56.0,3.0,67.0,13.0,0.0,190,6.0
4.0,2979.0,25.27,86.99,151.0,New Zealand,Hyderabad (Deccan),3.0,67.0,13.0,0.0,151.0,215,1.0
96.0,2983.0,25.87,88.07,151.0,Pakistan,Mohali,67.0,13.0,0.0,151.0,4.0,215,5.0
55.0,3079.0,26.11,88.63,151.0,Pakistan,Kolkata,13.0,0.0,151.0,4.0,96.0,225,3.0
44.0,3134.0,26.26,89.16,151.0,West Indies,Port of Spain,0.0,151.0,4.0,96.0,55.0,235,3.0
33.0,3178.0,26.31,89.07,151.0,Pakistan,Colombo (RPS),151.0,4.0,96.0,55.0,44.0,235,2.0
0.0,3211.0,26.1,89.04,151.0,India,Colombo (RPS),4.0,96.0,55.0,44.0,33.0,235,1.0
108.0,3211.0,26.76,89.97,151.0,Bangladesh,Colombo (SSC),96.0,55.0,44.0,33.0,0.0,230,6.0
63.0,3319.0,27.05,90.4,151.0,India,Colombo (RPS),55.0,44.0,33.0,0.0,108.0,250,4.0
73.0,3382.0,27.42,91.08,151.0,India,Colombo (RPS),44.0,33.0,0.0,108.0,63.0,260,4.0
66.0,3455.0,27.72,91.47,151.0,India,Colombo (RPS),33.0,0.0,108.0,63.0,73.0,270,4.0
68.0,3521.0,28.03,92.33,151.0,India,Colombo (SSC),0.0,108.0,63.0,73.0,66.0,280,4.0
3.0,3589.0,27.84,92.29,151.0,India,Colombo (SSC),108.0,63.0,73.0,66.0,68.0,290,1.0
24.0,3592.0,27.81,92.05,151.0,West Indies,Lahore,63.0,73.0,66.0,68.0,3.0,290,2.0
134.0,3616.0,28.84,92.77,151.0,Pakistan,Lahore,73.0,66.0,68.0,3.0,24.0,290,6.0
14.0,3750.0,28.73,92.8,151.0,South Africa,Lahore,66.0,68.0,3.0,24.0,134.0,315,1.0
1.0,3764.0,28.52,92.66,151.0,India,Guwahati,68.0,3.0,24.0,134.0,14.0,315,1.0
6.0,3765.0,28.56,92.65,151.0,India,Indore,3.0,24.0,134.0,14.0,1.0,315,1.0
17.0,3771.0,28.48,92.88,151.0,India,Margao,24.0,134.0,14.0,1.0,6.0,320,1.0
47.0,3788.0,28.61,92.72,151.0,Zimbabwe,Colombo (SSC),134.0,14.0,1.0,6.0,17.0,320,3.0
50.0,3835.0,28.77,92.54,151.0,Zimbabwe,Colombo (RPS),14.0,1.0,6.0,17.0,47.0,320,3.0
102.0,3885.0,29.31,92.76,151.0,Zimbabwe,Colombo (SSC),1.0,6.0,17.0,47.0,50.0,330,6.0
68.0,3987.0,29.59,92.55,151.0,South Africa,Johannesburg,6.0,17.0,47.0,50.0,102.0,350,4.0
57.0,4055.0,29.79,92.36,151.0,Pakistan,Kimberley,17.0,47.0,50.0,102.0,68.0,360,3.0
8.0,4112.0,29.64,92.08,151.0,Pakistan,Paarl,47.0,50.0,102.0,68.0,57.0,370,1.0
7.0,4120.0,29.47,91.91,151.0,South Africa,Port Elizabeth,50.0,102.0,68.0,57.0,8.0,370,1.0
30.0,4127.0,29.48,91.76,151.0,Pakistan,Benoni,102.0,68.0,57.0,8.0,7.0,370,2.0
7.0,4157.0,29.32,91.59,151.0,South Africa,Bloemfontein,68.0,57.0,8.0,7.0,30.0,370,1.0
12.0,4164.0,29.2,91.43,151.0,India,Colombo (RPS),57.0,8.0,7.0,30.0,7.0,370,1.0
57.0,4176.0,29.39,91.44,151.0,New Zealand,Colombo (RPS),8.0,7.0,30.0,7.0,12.0,370,3.0
23.0,4233.0,29.35,91.66,151.0,India,Colombo (SSC),7.0,30.0,7.0,12.0,57.0,380,2.0
